,num_guests,quantity_prepared,Storage Conditions,Purchase History,Seasonality,Preparation Method,Geographical Location,Pricing,quantity_wasted,waste_ratio,waste_per_guest,food_type_Dairy Products,food_type_Fruits,food_type_Meat,food_type_Vegetables,event_type_Corporate,event_type_Social Gathering,event_type_Wedding
551,300,400,Room Temperature,Regular,All Seasons,Sit-down Dinner,Urban,High,40,0.1,0.13333333333333333,True,False,False,False,False,True,False
552,230,500,Room Temperature,Regular,All Seasons,Sit-down Dinner,Suburban,Moderate,30,0.06,0.13043478260869565,True,False,False,False,True,False,False
553,300,400,Room Temperature,Regular,All Seasons,Sit-down Dinner,Suburban,Moderate,25,0.0625,0.08333333333333333,False,False,False,False,False,True,False
554,300,400,Refrigerated,Regular,Summer,Buffet,Suburban,High,40,0.1,0.13333333333333333,False,False,True,False,False,False,True
555,300,400,Refrigerated,Regular,Summer,Finger Food,Urban,Low,20,0.05,0.06666666666666667,False,False,True,False,False,False,True
556,302,371,Refrigerated,Occasional,Summer,Buffet,Suburban,Low,27,0.07277628032345014,0.08940397350993377,False,False,True,False,False,False,True
557,472,489,Refrigerated,Regular,Summer,Buffet,Urban,Low,36,0.0736196319018405,0.07627118644067797,False,False,False,True,False,False,False
558,300,400,Refrigerated,Occasional,Winter,Buffet,Suburban,High,40,0.1,0.13333333333333333,False,False,True,False,True,False,False
559,250,350,Refrigerated,Regular,Winter,Buffet,Suburban,Low,10,0.02857142857142857,0.04,False,False,False,True,False,False,True
560,290,374,Refrigerated,Regular,Winter,Finger Food,Suburban,Low,27,0.07219251336898395,0.09310344827586207,False,False,True,False,True,False,False
561,434,495,Refrigerated,Regular,Summer,Sit-down Dinner,Urban,Low,36,0.07272727272727272,0.08294930875576037,False,False,True,False,True,False,False
562,280,350,Refrigerated,Occasional,Summer,Finger Food,Urban,Low,15,0.04285714285714286,0.05357142857142857,False,True,False,False,True,False,False
563,400,500,Refrigerated,Regular,Winter,Sit-down Dinner,Urban,High,45,0.09,0.1125,False,True,False,False,False,False,True
564,350,450,Refrigerated,Regular,Winter,Sit-down Dinner,Suburban,High,35,0.07777777777777778,0.1,False,False,True,False,False,False,True
565,250,350,Room Temperature,Regular,Winter,Finger Food,Suburban,High,30,0.08571428571428572,0.12,False,False,True,False,True,False,False
566,350,450,Refrigerated,Regular,Winter,Sit-down Dinner,Rural,High,35,0.07777777777777778,0.1,False,False,False,True,False,False,True
567,350,450,Refrigerated,Regular,Summer,Sit-down Dinner,Urban,Moderate,25,0.05555555555555555,0.07142857142857142,False,False,True,False,True,False,False
568,280,350,Refrigerated,Regular,Summer,Finger Food,Urban,Moderate,20,0.05714285714285714,0.07142857142857142,False,False,False,True,False,False,True
569,302,371,Room Temperature,Regular,All Seasons,Buffet,Suburban,Low,22,0.05929919137466307,0.0728476821192053,False,True,False,False,True,False,False
570,250,350,Room Temperature,Regular,Winter,Buffet,Urban,Low,10,0.02857142857142857,0.04,False,False,True,False,True,False,False
571,280,350,Refrigerated,Regular,Summer,Finger Food,Rural,Low,20,0.05714285714285714,0.07142857142857142,False,False,True,False,False,False,False
572,320,400,Refrigerated,Regular,All Seasons,Buffet,Rural,High,30,0.075,0.09375,False,False,True,False,False,False,False
573,250,350,Room Temperature,Regular,Winter,Buffet,Urban,Low,10,0.02857142857142857,0.04,False,True,False,False,True,False,False
574,380,480,Refrigerated,Regular,Winter,Buffet,Suburban,Moderate,30,0.0625,0.07894736842105263,False,False,True,False,False,False,False
575,380,480,Room Temperature,Occasional,Summer,Buffet,Suburban,Moderate,30,0.0625,0.07894736842105263,False,False,True,False,True,False,False
576,280,350,Refrigerated,Occasional,Winter,Finger Food,Suburban,Moderate,20,0.05714285714285714,0.07142857142857142,False,False,True,False,True,False,False
577,434,495,Refrigerated,Regular,Winter,Sit-down Dinner,Rural,High,36,0.07272727272727272,0.08294930875576037,False,False,False,True,True,False,False
578,400,500,Refrigerated,Regular,All Seasons,Sit-down Dinner,Suburban,High,40,0.08,0.1,False,False,True,False,False,False,False
579,250,350,Refrigerated,Regular,Summer,Finger Food,Urban,Moderate,20,0.05714285714285714,0.08,False,False,True,False,False,True,False
580,320,480,Refrigerated,Occasional,Winter,Buffet,Rural,High,40,0.08333333333333333,0.125,False,False,False,True,False,True,False
581,442,482,Room Temperature,Regular,Summer,Sit-down Dinner,Urban,Low,32,0.06639004149377593,0.07239819004524888,False,False,False,False,False,False,True
582,300,400,Room Temperature,Regular,Winter,Sit-down Dinner,Rural,High,35,0.0875,0.11666666666666667,False,False,False,True,False,False,True
583,280,350,Refrigerated,Regular,Summer,Finger Food,Suburban,Moderate,20,0.05714285714285714,0.07142857142857142,False,False,False,True,False,False,False
584,380,480,Room Temperature,Regular,Winter,Buffet,Suburban,Moderate,30,0.0625,0.07894736842105263,False,False,False,False,False,False,False
585,292,470,Room Temperature,Regular,Winter,Sit-down Dinner,Suburban,High,50,0.10638297872340426,0.17123287671232876,False,True,False,False,True,False,False
586,320,400,Refrigerated,Regular,Summer,Finger Food,Suburban,Moderate,20,0.05,0.0625,False,False,False,True,True,False,False
587,261,350,Refrigerated,Regular,All Seasons,Sit-down Dinner,Suburban,Moderate,24,0.06857142857142857,0.09195402298850575,False,False,True,False,False,False,True
588,300,400,Refrigerated,Regular,All Seasons,Finger Food,Suburban,Moderate,15,0.0375,0.05,False,True,False,False,True,False,False
589,400,500,Room Temperature,Regular,Winter,Sit-down Dinner,Suburban,Low,25,0.05,0.0625,False,False,False,True,False,False,False
590,220,300,Room Temperature,Regular,Winter,Finger Food,Suburban,Low,15,0.05,0.06818181818181818,False,True,False,False,False,True,False
591,400,500,Room Temperature,Regular,All Seasons,Finger Food,Rural,High,40,0.08,0.1,False,False,False,False,False,False,False
592,320,400,Room Temperature,Regular,Summer,Buffet,Rural,High,30,0.075,0.09375,True,False,False,False,False,True,False
593,250,480,Room Temperature,Regular,All Seasons,Finger Food,Rural,Low,20,0.041666666666666664,0.08,False,True,False,False,False,True,False
594,280,480,Refrigerated,Regular,All Seasons,Sit-down Dinner,Rural,Moderate,15,0.03125,0.05357142857142857,False,False,False,True,False,False,True
595,300,400,Room Temperature,Regular,Summer,Sit-down Dinner,Rural,Low,20,0.05,0.06666666666666667,False,False,False,False,False,False,True
596,280,350,Room Temperature,Regular,Summer,Finger Food,Suburban,Moderate,20,0.05714285714285714,0.07142857142857142,False,True,False,False,False,False,False
597,290,374,Room Temperature,Regular,Winter,Finger Food,Rural,Low,27,0.07219251336898395,0.09310344827586207,False,True,False,False,False,True,False
598,320,400,Refrigerated,Regular,All Seasons,Sit-down Dinner,Suburban,High,35,0.0875,0.109375,False,True,False,False,False,False,False
599,250,350,Room Temperature,Regular,All Seasons,Buffet,Urban,Low,10,0.02857142857142857,0.04,True,False,False,False,True,False,False
600,261,350,Refrigerated,Regular,All Seasons,Sit-down Dinner,Suburban,Moderate,23,0.06571428571428571,0.08812260536398467,False,True,False,False,False,False,False
601,350,450,Room Temperature,Regular,Winter,Sit-down Dinner,Suburban,High,35,0.07777777777777778,0.1,False,False,False,False,False,False,False
602,270,400,Room Temperature,Regular,Winter,Sit-down Dinner,Suburban,High,40,0.1,0.14814814814814814,False,False,False,False,False,False,False
603,320,400,Room Temperature,Regular,All Seasons,Buffet,Rural,High,30,0.075,0.09375,False,False,False,True,False,True,False
604,380,500,Room Temperature,Regular,Summer,Sit-down Dinner,Suburban,High,35,0.07,0.09210526315789473,False,False,False,False,True,False,False
605,397,482,Refrigerated,Regular,All Seasons,Sit-down Dinner,Urban,Moderate,31,0.06431535269709543,0.07808564231738035,False,False,False,True,True,False,False
606,350,450,Room Temperature,Regular,All Seasons,Finger Food,Suburban,High,30,0.06666666666666667,0.08571428571428572,True,False,False,False,False,False,True
607,220,300,Room Temperature,Regular,Winter,Finger Food,Suburban,Moderate,15,0.05,0.06818181818181818,True,False,False,False,False,False,False
608,250,350,Refrigerated,Regular,All Seasons,Sit-down Dinner,Suburban,Moderate,20,0.05714285714285714,0.08,False,False,False,True,False,False,False
609,220,300,Room Temperature,Regular,All Seasons,Finger Food,Suburban,Low,15,0.05,0.06818181818181818,True,False,False,False,True,False,False
610,267,393,Refrigerated,Regular,Summer,Sit-down Dinner,Urban,Low,24,0.061068702290076333,0.0898876404494382,False,False,True,False,False,False,True
611,280,350,Refrigerated,Regular,All Seasons,Finger Food,Urban,Low,20,0.05714285714285714,0.07142857142857142,False,False,True,False,False,False,True
612,220,300,Refrigerated,Occasional,Winter,Finger Food,Urban,Low,15,0.05,0.06818181818181818,False,True,False,False,True,False,False
613,280,350,Refrigerated,Regular,Winter,Finger Food,Rural,Low,20,0.05714285714285714,0.07142857142857142,False,False,False,True,False,False,False
614,250,350,Refrigerated,Regular,Winter,Finger Food,Rural,High,30,0.08571428571428572,0.12,False,False,False,True,True,False,False
615,280,350,Room Temperature,Regular,All Seasons,Finger Food,Suburban,Moderate,20,0.05714285714285714,0.07142857142857142,False,False,False,False,False,False,False
616,300,450,Room Temperature,Regular,Winter,Finger Food,Suburban,High,35,0.07777777777777778,0.11666666666666667,True,False,False,False,False,True,False
617,300,400,Room Temperature,Regular,Winter,Sit-down Dinner,Suburban,Moderate,25,0.0625,0.08333333333333333,False,True,False,False,False,True,False
618,292,470,Room Temperature,Regular,Winter,Sit-down Dinner,Urban,High,50,0.10638297872340426,0.17123287671232876,True,False,False,False,False,True,False
619,320,400,Room Temperature,Regular,Summer,Finger Food,Suburban,Moderate,25,0.0625,0.078125,False,False,False,False,False,True,False
620,220,300,Refrigerated,Regular,Winter,Finger Food,Suburban,Moderate,15,0.05,0.06818181818181818,False,True,False,False,False,False,True
621,367,420,Room Temperature,Regular,Winter,Buffet,Urban,Low,40,0.09523809523809523,0.10899182561307902,True,False,False,False,False,False,False
622,220,300,Refrigerated,Regular,Winter,Finger Food,Suburban,Low,15,0.05,0.06818181818181818,False,False,False,True,False,False,False
623,300,400,Room Temperature,Regular,All Seasons,Buffet,Urban,Moderate,30,0.075,0.1,False,True,False,False,False,False,False
624,250,350,Refrigerated,Regular,Summer,Finger Food,Suburban,High,35,0.1,0.14,False,False,False,True,True,False,False
625,400,500,Room Temperature,Regular,All Seasons,Sit-down Dinner,Suburban,High,45,0.09,0.1125,True,False,False,False,True,False,False
626,300,400,Room Temperature,Regular,All Seasons,Sit-down Dinner,Suburban,High,35,0.0875,0.11666666666666667,True,False,False,False,True,False,False
627,250,500,Room Temperature,Regular,All Seasons,Finger Food,Suburban,High,40,0.08,0.16,False,False,False,False,False,True,False
628,300,400,Room Temperature,Occasional,All Seasons,Finger Food,Suburban,Moderate,25,0.0625,0.08333333333333333,True,False,False,False,True,False,False
629,240,450,Room Temperature,Regular,All Seasons,Sit-down Dinner,Suburban,Low,20,0.044444444444444446,0.08333333333333333,True,False,False,False,False,True,False
630,220,300,Refrigerated,Regular,Summer,Finger Food,Urban,Moderate,15,0.05,0.06818181818181818,False,False,False,True,True,False,False
631,220,300,Room Temperature,Regular,Winter,Finger Food,Suburban,Moderate,15,0.05,0.06818181818181818,False,False,True,False,False,False,False
632,280,350,Room Temperature,Regular,Winter,Finger Food,Urban,Low,20,0.05714285714285714,0.07142857142857142,False,False,False,False,True,False,False
633,220,300,Room Temperature,Regular,Summer,Finger Food,Rural,Low,15,0.05,0.06818181818181818,False,False,True,False,False,True,False
634,280,350,Refrigerated,Regular,All Seasons,Finger Food,Urban,Moderate,20,0.05714285714285714,0.07142857142857142,False,True,False,False,False,False,False
635,250,350,Room Temperature,Regular,Summer,Finger Food,Suburban,Moderate,20,0.05714285714285714,0.08,False,True,False,False,False,False,True
636,320,400,Refrigerated,Regular,All Seasons,Buffet,Suburban,High,30,0.075,0.09375,False,True,False,False,False,True,False
637,230,500,Refrigerated,Regular,Winter,Sit-down Dinner,Suburban,Low,20,0.04,0.08695652173913043,False,False,False,True,True,False,False
638,250,350,Room Temperature,Regular,All Seasons,Finger Food,Suburban,High,35,0.1,0.14,False,True,False,False,False,False,False
639,300,450,Room Temperature,Regular,Summer,Finger Food,Suburban,High,35,0.07777777777777778,0.11666666666666667,False,False,False,False,False,False,False
640,280,350,Refrigerated,Regular,Summer,Finger Food,Suburban,Moderate,20,0.05714285714285714,0.07142857142857142,False,False,True,False,False,True,False
641,208,282,Refrigerated,Regular,Winter,Sit-down Dinner,Urban,Moderate,22,0.07801418439716312,0.10576923076923077,False,False,False,True,True,False,False
642,250,350,Refrigerated,Regular,Summer,Finger Food,Suburban,Moderate,20,0.05714285714285714,0.08,False,False,True,False,False,True,False
643,208,282,Refrigerated,Occasional,Summer,Sit-down Dinner,Rural,Moderate,22,0.07801418439716312,0.10576923076923077,False,False,False,True,False,False,True
644,300,450,Room Temperature,Regular,Winter,Sit-down Dinner,Urban,High,35,0.07777777777777778,0.11666666666666667,False,False,False,False,True,False,False
645,302,371,Room Temperature,Regular,All Seasons,Buffet,Suburban,Low,27,0.07277628032345014,0.08940397350993377,True,False,False,False,True,False,False
646,380,500,Room Temperature,Regular,Winter,Sit-down Dinner,Suburban,High,35,0.07,0.09210526315789473,False,False,False,False,False,False,True
647,367,420,Room Temperature,Regular,All Seasons,Buffet,Urban,Low,40,0.09523809523809523,0.10899182561307902,False,False,False,False,False,True,False
648,280,350,Room Temperature,Regular,Winter,Finger Food,Rural,Low,20,0.05714285714285714,0.07142857142857142,False,False,False,False,False,True,False
649,350,450,Refrigerated,Regular,All Seasons,Sit-down Dinner,Urban,Moderate,25,0.05555555555555555,0.07142857142857142,False,False,False,True,False,False,True
650,400,500,Room Temperature,Regular,Winter,Sit-down Dinner,Urban,High,50,0.1,0.125,False,True,False,False,False,True,False
651,280,480,Room Temperature,Regular,Winter,Sit-down Dinner,Suburban,Low,15,0.03125,0.05357142857142857,False,False,True,False,False,True,False
652,280,350,Refrigerated,Regular,Winter,Finger Food,Rural,Moderate,20,0.05714285714285714,0.07142857142857142,False,False,False,True,False,True,False
653,400,500,Refrigerated,Regular,All Seasons,Sit-down Dinner,Urban,High,40,0.08,0.1,True,False,False,False,False,False,True
654,310,350,Room Temperature,Regular,Summer,Finger Food,Rural,High,35,0.1,0.11290322580645161,False,False,False,False,False,True,False
655,320,400,Room Temperature,Regular,All Seasons,Finger Food,Rural,Moderate,25,0.0625,0.078125,False,False,False,False,False,False,True
656,220,300,Room Temperature,Regular,Summer,Finger Food,Suburban,Moderate,15,0.05,0.06818181818181818,False,False,True,False,False,True,False
657,400,350,Room Temperature,Regular,Winter,Sit-down Dinner,Suburban,High,35,0.1,0.0875,True,False,False,False,False,False,True
658,310,350,Room Temperature,Regular,All Seasons,Finger Food,Urban,High,35,0.1,0.11290322580645161,True,False,False,False,True,False,False
659,250,350,Room Temperature,Regular,Summer,Finger Food,Suburban,Moderate,20,0.05714285714285714,0.08,False,True,False,False,False,True,False
660,220,300,Room Temperature,Regular,Winter,Finger Food,Suburban,Moderate,15,0.05,0.06818181818181818,False,True,False,False,False,True,False
661,300,450,Room Temperature,Regular,All Seasons,Finger Food,Suburban,High,35,0.07777777777777778,0.11666666666666667,True,False,False,False,False,False,False
